label,processed_text,word_count,caps_ratio,exclamation_count,punct_ratio
0,gretting xico almost day christmas lot thing write journal connect year,24.0,0.024193548387096774,0.0,0.016129032258064516
0,normally comment youtube anywhere matter something music comment hopeful good morning everyone small city southern california already morning coffee get light reading beautiful sunday morning winter intermission begin new college semester chasing dream career hope everyone achieves want new year brings abundance,86.0,0.02028397565922921,0.0,0.016227180527383367
0,good morning istanbul turkey med student study much week hard balance life social life med school hope pas test,38.0,0.04419889502762431,0.0,0.016574585635359115
0,oh god really love playlist thank you your time effort making playlist,16.0,0.02,0.0,0.08
0,good morning everyone saturday morning morocco woke go work edit blessed day,28.0,0.015037593984962405,0.0,0.03759398496240601
0,good moring everyone hope you fine even you going thing socialize right people human connection beautiful hope travel lot one day speak one you guy playlist life lovely,48.0,0.011583011583011582,1.0,0.03474903474903475
0,great morning philippine despite rush hour going work masterpiece grounded still peaceful mind come back tomorrow hope you wonderful day,38.0,0.02403846153846154,1.0,0.02403846153846154
0,good morning indonesia finished morning walk run listened playlist way home weather really nice foggy bit cold probably raining last night feel amazing listen playlist watch people starting day look tree rain droplet stick leaf greet neighbor also lovely read comment around world stop smiling hope nice day,90.0,0.018255578093306288,1.0,0.032454361054766734
0,good morning germany also never leave comment lovely comment section filled heart bit rough time lately finished morning yoga listen playlist making breakfast favorite morning tea morning started grey writing sun softly appears cloud community make u much stronger show u not alone wish everyone find offline community well share warmth love comment section wishing everyone many lovely morning lot love,109.0,0.014754098360655738,0.0,0.018032786885245903
0,good morning algeria woke today made breakfast listening playlist weather bit cold grateful today,32.0,0.023529411764705882,0.0,0.01764705882352941
0,hi high schooler california wee hour morning study french final exam wish luck,26.0,0.03968253968253968,2.0,0.031746031746031744
0,good morning snowy village vermont sitting fire dog grey cold outside hard week heart heavy seeing much violence inflicted fellow human being abroad nice connect kind people lovely music morning,58.0,0.019867549668874173,0.0,0.023178807947019868
0,omg comment section full love kindness anyone want make friend best place,23.0,0.016129032258064516,1.0,0.016129032258064516
0,love comment section wholesome,8.0,0.02127659574468085,0.0,0.0425531914893617
0,morning everybody loving comment section netherlands still dark outside excited christmas come dreading day work leading dealing lot stress anxiety turned playlist turned christmas light decorated house set kettle cup team moment morning made feel whole warm inside gave sense comfort thank you,100.0,0.02610441767068273,0.0,0.01606425702811245
0,hello everyone currently work trip vietnam morning hanoi today misty cloudy breakfast hotel room enjoying playlist heading work wish everyone great day,47.0,0.027450980392156862,1.0,0.0392156862745098
0,hello shanghai china another busy day come excited work today challenging meaningful internship ever done,31.0,0.02976190476190476,1.0,0.011904761904761904
0,also go comic con india jedi lol,14.0,0.09090909090909091,0.0,0.0
0,grateful soundtrack,6.0,0.02631578947368421,0.0,0.02631578947368421
0,good morning everyone amazing comment section ever seen currently gloomy toronto morning almost holiday season excited final looking something listen started studying cup coffee came across video glad wish everyone beautiful peacful day full warmth love,80.0,0.02650602409638554,2.0,0.024096385542168676
0,hi good morning got hard night made enjoy quiet vibe,21.0,0.0297029702970297,0.0,0.039603960396039604
0,mornning u finishing work start leaving school around ish wonderful day whoever reading no matter background past life you come you deserve loved everyone whole heart stress future let flow you good day today put smile your face make cup coffee expensive creamer you wanna save special occasion wanna know cu every day specia occasion,100.0,0.02717391304347826,1.0,0.059782608695652176
0,good morning ankara far look romantic atmosphere ankara day left job playlist gave hope happy peaceful escaped pressure chaotic environment uncertainty weigh mind song wrapped hope thank you,54.0,0.02622950819672131,0.0,0.03278688524590164
0,good morning everyone sunny december morning florida cold enough wear lightest also coziest sweater dropped husband office earlier sitting car outside coffee shop go start work laptop always driving used older fixer upper car needed frequent repair got first nice car last week electric one listening playlist car watching people walk street outside monday morning first time ever entire week no appointment work quietly peacefully thing business comforting know start productive peaceful week thank you sharing your story around world wish you peace happiness,161.0,0.019450800915331808,2.0,0.021739130434782608
0,beautiful,1.0,0.09090909090909091,1.0,0.09090909090909091
0,know first song reminds studio ghibli film,14.0,0.041666666666666664,0.0,0.027777777777777776
0,hey guy random guy indonesia really wanna go traveling around world still working hopefully next time comment video aready go many place country wish you best thanks,44.0,0.00423728813559322,0.0,0.025423728813559324
0,good morning also stayed comment today monday final monday christmas break hope today go smoothly merry christmas,26.0,0.006369426751592357,1.0,0.06369426751592357
0,sipping warm drink like coffee cool surrounding bliss going toughest time addition soft evening routine say read book sip warm drink coffee light candle pamper your skin unwind your mind put cozy pajama you like routine try simply whenever you let know liking you gonna try,85.0,0.03827751196172249,0.0,0.03588516746411483
0,greeting buenos aire argentina drinking mate not coffee feeling inner peace track sweet piece music made soul happy thank you op greeting everyone forget stuff government get u war people place proof get along fine peace,75.0,0.034653465346534656,1.0,0.0297029702970297
0,hello messian italy starting new life hard studing second language far family no enough money even not good house play read comment happy started journey even hard feeling face fear hope back playlist next month happier situation warmer heart hope best you,85.0,0.0,0.0,0.030232558139534883
0,good morning every beautiful soul small apartment big city breakfast watching two kitten skitter around place tea intended listen work last art commission week drawn comment ended reading drawing love wonderful little moment shared,81.0,0.02132701421800948,2.0,0.035545023696682464
0,good morning arizona may god bless everyone comment section shower hurting healing reign peace anxious continue connect soul supposed meet,36.0,0.01904761904761905,0.0,0.01904761904761905
0,good morning everyone actually noon izmir turkey overslept feeling bad blaming sleeping much hard time lately graduated gap year not knowing next left city studied istanbul miss much reading comment realized u deal different thing different stage life okey feel left behind feel like know life state pas lovely day everyone forget grateful little beautiful thing you your life,131.0,0.023088023088023088,1.0,0.03463203463203463
0,hello rome many blessing you,10.0,0.041666666666666664,0.0,0.020833333333333332
0,good morning united state friday morning snowing outside woke made cup hot water sip sometime get ready leave work might take early day relax bit spend time friend cat pet sitting month,65.0,0.03125,0.0,0.0125
0,put playlist trying drown extremely loud banging coming construction next door morning usually love spend quietly drinking tea coffee reading book listening music like construction loud wake everyday peaceful morning week hopefully finish soon,67.0,0.015544041450777202,0.0,0.023316062176165803
0,good morning live czech republic flat complete mess right look like raccoon life lawyer really want work morning try make coffee messy kitchen sit computer finish reviewing stupid contract friday next week going vacation make least bit easier,74.0,0.026595744680851064,0.0,0.03723404255319149
0,good morning germany yesterday successfully defended master thesis still overwhelmed exhausted last month work today playlist help waking gaining energy today hope everybody read amazing day,49.0,0.027777777777777776,2.0,0.03125
0,good morning dubai friday although grateful busy week glad finally able rest relax hour sipping coffee getting ready work awesome friday everyone enjoy yalls weekend,47.0,0.0390625,0.0,0.03125
0,good morning nepal getting colder studying playlist everyone wear warm clothes drink gallon coffee your soul want today merry christmas everyone,33.0,0.03398058252427184,0.0,0.04854368932038835
0,good morning philippine right typing last night terrible migraine happens time today woke head clear pain decided morning bed yoga searched playlist start day came stretched swayed arm like painting air sync music checked comment saw beautiful morning greeting around world thank you feel like waking warm hug may you best week ahead,109.0,0.026833631484794274,1.0,0.03041144901610018
0,hate song might dislike idc,14.0,0.0,0.0,0.03125
0,jennifer body american comedy horror film directed karyn kusama written diablo cody starring megan fox amanda seyfried johnny simmons j k simmons amy sedaris adam brody film follows jennifer check fox demonically possessed high school student kill male classmate devours flesh order survive bookworm best friend anita needy lesnicki seyfried must find way end killing spree,77.0,0.05919661733615222,0.0,0.040169133192389
0,fun you need stop psychotic stalker mind your business,17.0,0.010101010101010102,0.0,0.09090909090909091
0,like one,4.0,0.0625,0.0,0.0
0,no control battle armageddon good v evil admonishing army not hunt innocent civilian celebrity mac miller john mayer timoth e chalamet daniel day lewis madison beer,39.0,0.08189655172413793,0.0,0.03879310344827586
0,men think charge,8.0,0.02857142857142857,0.0,0.0
0,wait im hella confused someone explain mv plzzzz,11.0,0.03278688524590164,0.0,0.03278688524590164
0,speak girl shit,5.0,0.041666666666666664,0.0,0.0
0,sneak next song,7.0,0.0,0.0,0.03225806451612903
0,feel bad man,6.0,0.043478260869565216,0.0,0.0
0,definitely need,5.0,0.037037037037037035,0.0,0.0
0,pretty nice especially new phone,9.0,0.0,0.0,0.020833333333333332
0,reminds ex,6.0,0.041666666666666664,0.0,0.0
0,eye pink heart shape eye pink heart shape eye pink heart shape eye pink heart shape,1.0,0.0,0.0,0.21505376344086022
0,happen sea open economy admit law,6.0,0.02857142857142857,0.0,0.02857142857142857
0,seizure warning love god fuck,11.0,0.017857142857142856,0.0,0.03571428571428571
0,live lesbian couple murder wife vibe video,12.0,0.015873015873015872,0.0,0.0
0,jennifer body,5.0,0.1111111111111111,0.0,0.037037037037037035
0,kill ex person,7.0,0.037037037037037035,0.0,0.0
0,temu megan fox still hot,6.0,0.06896551724137931,0.0,0.0
0,drug put,7.0,0.03333333333333333,0.0,0.0
0,you favorite artist,6.0,0.0,0.0,0.03125
0,look little little bit like young johnny depp anyway expression look great look hypnotized beauty,21.0,0.03278688524590164,0.0,0.01639344262295082
0,jennifer body classic,3.0,0.03571428571428571,0.0,0.03571428571428571
0,wanna feel feel feel wanna taste taste taste wanna get you going wanna lay lay lay wanna string string string wanna make you mine step inside mind you see shrine got you wall believe baby scared want you everywhere catch you you fall mean closer get you resist relentless wanna feel rush wanna taste crush wanna get you going wanna lay you wanna string you wanna make you mine wanna feel rush wanna taste crush wanna feel wanna lay you wanna string you wanna make you mine wanna feel feel feel wanna taste taste taste wanna get you going wanna lay lay lay wanna string string string wanna make you mine make you mine you feel rush you feel rush you feel rush make you mine see eye never lie little bite you dreamin got you would you look u fantasy life screaming screaming closer get you resist relentless wanna feel rush wanna taste crush wanna get you going wanna lay you wanna string you wanna make you mine wanna feel rush wanna taste crush wanna feel wanna lay you wanna string you wanna make you mine wanna feel feel feel wanna taste taste taste wanna get you going wanna lay lay lay wanna string string string wanna make you mine wanna feel feel feel wanna taste taste taste wanna get you going wanna lay lay lay wanna string string string wanna make you mine make you mine you feel rush you feel rush you feel rush make you mine,362.0,0.048630519843487985,0.0,0.06036892118501956
0,new jennifer body movie need cast maddison fr,15.0,0.04,0.0,0.013333333333333334
0,jennifer body vibe real,5.0,0.03333333333333333,0.0,0.0
0,new dior addict perfume ad brought great song deserved bigger,18.0,0.03409090909090909,0.0,0.011363636363636364
0,hit different,5.0,0.14285714285714285,0.0,0.0
0,jisoo dior ad,7.0,0.07692307692307693,0.0,0.07692307692307693
0,scary movie,6.0,0.03571428571428571,0.0,0.0
0,girl you good im obsessed song thanks making song,18.0,0.011627906976744186,0.0,0.0
0,dose look like leah halton,11.0,0.0625,0.0,0.0
0,jennifer body megan fox movie,5.0,0.12121212121212122,0.0,0.06060606060606061
0,melody song also goga bobi boba,12.0,0.07142857142857142,0.0,0.05357142857142857
0,inspired jennifer body,7.0,0.07317073170731707,0.0,0.024390243902439025
0,race,4.0,0.0,0.0,0.05263157894736842
0,pretty,4.0,0.0,0.0,0.0
0,jisoo interaction,6.0,0.024390243902439025,0.0,0.04878048780487805
0,lilith eve lol,4.0,0.10526315789473684,0.0,0.0
0,heard victoria secret show anyone else feel way,15.0,0.04054054054054054,0.0,0.013513513513513514
0,disociate talk bae,9.0,0.0,0.0,0.023809523809523808
0,wish guy like look like brainwashed,14.0,0.016666666666666666,0.0,0.0
0,end song minute quote play,10.0,0.02040816326530612,0.0,0.061224489795918366
0,guy died,7.0,0.029411764705882353,0.0,0.029411764705882353
0,jisoo story,3.0,0.10526315789473684,0.0,0.05263157894736842
0,feel decade not,6.0,0.030303030303030304,0.0,0.0
0,oh get joke movie comedy parody disappointment,15.0,0.05333333333333334,0.0,0.06666666666666667
0,wait super hero,7.0,0.03333333333333333,0.0,0.1
0,studio mcu new level fun disney,11.0,0.12244897959183673,1.0,0.08163265306122448
0,idk man got feeling underrated sleeper,12.0,0.034482758620689655,0.0,0.0
0,look garbage insult legendary wonder man,11.0,0.017241379310344827,0.0,0.017241379310344827
0,your process go blow spider,8.0,0.027777777777777776,0.0,0.0
0,thanks ai content,5.0,0.0,0.0,0.0
0,thanks no thanks,4.0,0.045454545454545456,0.0,0.045454545454545456
0,screen black,5.0,0.04,0.0,0.04
0,confused excited,5.0,0.03333333333333333,0.0,0.0
0,awwww hoping woman saying pretty sure used terrorist mish wittrup not sure anymore,24.0,0.08064516129032258,2.0,0.04032258064516129
0,not superhero show,5.0,0.038461538461538464,0.0,0.07692307692307693
0,trailer you set main character show brief explanation might see end finally dammit,25.0,0.022388059701492536,0.0,0.04477611940298507
0,another case race swapping apparently marvel like white male character simon williams supposed white disney marvel supposed good storytelling modern myth care guess wrong three case long company continues hate born not hate return not give money,74.0,0.030226700251889168,0.0,0.020151133501259445
0,wait huh really superhero feel like watched trailer park rec,21.0,0.0380952380952381,0.0,0.01904761904761905
0,bull iron man ahhhhh,6.0,0.03571428571428571,0.0,0.0
0,no one watching,4.0,0.045454545454545456,0.0,0.0
0,seeing month,8.0,0.05555555555555555,0.0,0.0
0,scarlet witch fan know wanda comeback gonna dude cracking comic head know talking,27.0,0.034482758620689655,0.0,0.020689655172413793
0,prime marvel universe comic hunter white wolf black challa shuri jakarra adopted sibling marvel cinematic universe white wolf winter soldier james buchanan bucky barnes,35.0,0.14782608695652175,0.0,0.06956521739130435
0,albertorojas point reference comic first half disney marvel proven behavior pattern shown reporting heavily biased anything straight white male find equally important not race gender swap no matter direction go keep lore keep personal issue politics,67.0,0.015189873417721518,0.0,0.027848101265822784
0,junk,4.0,0.05263157894736842,0.0,0.05263157894736842
0,agree comment copying movie birdman super watered worse,17.0,0.03125,0.0,0.03125
0,im lost errr well no thanks,6.0,0.0,1.0,0.125
0,cancelled moon knight allowed ironheart greenlit hulk launch new character,18.0,0.009523809523809525,0.0,0.01904761904761905
0,not seen heard till,12.0,0.037037037037037035,0.0,0.0
0,shoutout simon templeman,5.0,0.05555555555555555,1.0,0.1111111111111111
0,marvel flim,5.0,0.0,0.0,0.047619047619047616
0,little nose you think,8.0,0.02564102564102564,0.0,0.07692307692307693
0,think chang chi movie,8.0,0.029411764705882353,0.0,0.0
0,people keep making reference latest superman good movie could barely remember plot,23.0,0.024793388429752067,0.0,0.008264462809917356
0,everyone tired superheroes president boravia like superman justice gang,18.0,0.03669724770642202,0.0,0.03669724770642202
0,actor auditioned role actor audition role,16.0,0.013333333333333334,0.0,0.0
0,sooo anyone superpower,5.0,0.027777777777777776,0.0,0.027777777777777776
0,moon knight never announced let alone cancelled,9.0,0.05084745762711865,0.0,0.06779661016949153
0,flim film wonder man television miniseries,8.0,0.04,0.0,0.04
0,indeed better movie,6.0,0.034482758620689655,0.0,0.0
0,watch wonder man january find,9.0,0.08,0.0,0.1
0,even know,5.0,0.0,0.0,0.0
0,look like episode studio,8.0,0.024390243902439025,0.0,0.0
0,would say steve rogers retired captain america avenger endgame old,17.0,0.13636363636363635,0.0,0.0
0,wow look terrible,4.0,0.04,0.0,0.04
0,know marvel better dcu always taking actor dcu obsessive behaviour,18.0,0.037037037037037035,0.0,0.027777777777777776
0,no idea,6.0,0.0,0.0,0.0
0,bro heck,7.0,0.034482758620689655,0.0,0.0
0,haha kinda look like kept blooper trailer bet guy ate block cheese scene,26.0,0.007874015748031496,0.0,0.015748031496062992
0,feel like not gonna anything like comic,13.0,0.03278688524590164,0.0,0.01639344262295082
0,hold leo leonardo dicaprio canon mcu,11.0,0.24561403508771928,0.0,0.08771929824561403
0,movie hollywood insider bomb,10.0,0.05454545454545454,0.0,0.01818181818181818
0,kenya east,5.0,0.1,0.0,0.06666666666666667
0,acc done marvel point miss miss miss got aim stormtrooper funny cause even write correctly,32.0,0.023668639053254437,0.0,0.023668639053254437
0,look bad,4.0,0.05555555555555555,0.0,0.0
0,von kovak would say steve rogers captain america avenger endgame,15.0,0.13333333333333333,0.0,0.011111111111111112
0,wrong disney,6.0,0.06896551724137931,0.0,0.034482758620689655
0,dc studio casted actor appeared mcu first well,13.0,0.08695652173913043,0.0,0.014492753623188406
0,people watched watchman show lol,8.0,0.022727272727272728,0.0,0.0
0,look really boring,3.0,0.05,0.0,0.0
0,idk make bro nailed audition maybe,14.0,0.014084507042253521,0.0,0.028169014084507043
0,fumbled not letting nathan fillion wonderman,8.0,0.018867924528301886,0.0,0.0
0,dose super power dose marvel,15.0,0.013888888888888888,0.0,0.0
0,definitely hot mess incoming,10.0,0.390625,0.0,0.109375
0,idk watched watch watch,15.0,0.06349206349206349,0.0,0.047619047619047616
0,you forgot moonknight finish first,9.0,0.01818181818181818,0.0,0.03636363636363636
0,wonder fail much audience get excited formula movie,21.0,0.027522935779816515,0.0,0.01834862385321101
0,beast,4.0,0.045454545454545456,0.0,0.0
0,crowd go mild,5.0,0.041666666666666664,0.0,0.0
0,rather watch anthony mackie fight red hulk,9.0,0.09433962264150944,0.0,0.018867924528301886
0,even marvel show,8.0,0.02857142857142857,0.0,0.05714285714285714
0,guy superman president boravia,9.0,0.057692307692307696,0.0,0.019230769230769232
0,wow anything thought wonder man marvel would look power get start filming part dude confused would marvel intentionally black male lead trailer pretty underwhelming,49.0,0.014184397163120567,0.0,0.024822695035460994
0,see mandarin,4.0,0.0,0.0,0.0
0,dose watch wonder man january find,11.0,0.06557377049180328,0.0,0.09836065573770492
0,albertorojas joking actor,9.0,0.01694915254237288,0.0,0.01694915254237288
0,albertorojas definitely gonna watch wondering intentionally putting uninteresting trailer,13.0,0.0,0.0,0.025210084033613446
0,jesus christ still not learned lesson,10.0,0.13114754098360656,1.0,0.04918032786885246
0,disney race swapping ridiculous add trailer terrible way taking going fail,27.0,0.02112676056338028,0.0,0.014084507042253521
0,iwant crhis evans bake doomsday steve rogers,9.0,0.8235294117647058,0.0,0.0
0,one you like song,6.0,0.0,0.0,0.0
0,hi guy you would like see day day eating training created vlog channel,24.0,0.04938271604938271,1.0,0.07407407407407407
0,dunno gonna work hernia surgery pouch sick sagging stomach yr overweight since,29.0,0.0,0.0,0.013986013986013986
0,video fat gain lean muscle way skinny short,16.0,0.012658227848101266,0.0,0.02531645569620253
0,ft exactly need im kg still look fat bmr calorie,21.0,0.011111111111111112,0.0,0.0
0,exactly needed girl gain easily loose hardly,16.0,0.039473684210526314,0.0,0.02631578947368421
0,btw go gym would home workout effective,12.0,0.03225806451612903,0.0,0.04838709677419355
0,ive plataeu month,10.0,0.023809523809523808,0.0,0.047619047619047616
0,student follow gym routine always end skipping workout stress eat school,18.0,0.009433962264150943,0.0,0.03773584905660377
0,new subscriber struggle much everyone around super tall following im tiny want get thicker would get fat dosen look nice look great look slim fit month ago need get tone work building muscle hot yoga working lower body shrink faster stomach area wish could flat stomach tiny waist grow lower body,101.0,0.023575638506876228,0.0,0.03929273084479371
0,ultimate gym workout mix helped add lb deadlift absolute fire,16.0,0.11363636363636363,2.0,0.022727272727272728
0,wish you posing your comparison photo could gotten realistic look your transformation great job take lot hardwork lose skinny fat,32.0,0.016853932584269662,0.0,0.028089887640449437
0,cm kg lb difficult lose weight healthy weight look chubby squished despite eating healthy balanced food,37.0,0.015789473684210527,0.0,0.07368421052631578
0,never understand torso proximal limb visible fat calf muscular shit ive ever seen,24.0,0.015267175572519083,0.0,0.022900763358778626
0,advice literally height height thing really not much variable internet influencers make video pretty misinformed full hole regarding whole pro con petite need garbage circulating internet,54.0,0.023178807947019868,0.0,0.013245033112582781
0,informative thank you,4.0,0.0,0.0,0.06896551724137931
0,never go gym,6.0,0.09090909090909091,0.0,0.0
0,wanting loss weight long time wanna know gonna work,23.0,0.038461538461538464,0.0,0.038461538461538464
0,woman went xxl toned x month maintained ever since think advice might best younger woman especially prior kid,47.0,0.04524886877828054,0.0,0.03167420814479638
0,actually make feel less guilty next time eat wanna overstuff finish everything thank you reminder,29.0,0.0125,0.0,0.0125
0,deficit month not lost enough fat yet go reveese diet,21.0,0.01020408163265306,0.0,0.04081632653061224
0,eat tall cm appetite huge,17.0,0.046875,0.0,0.078125
0,im low hanging butt short torso lil chubby look like drummm,15.0,0.012195121951219513,0.0,0.04878048780487805
0,boy telling yall result,8.0,0.0,0.0,0.0
0,pilate tried weight training feel not,16.0,0.023255813953488372,0.0,0.03488372093023256
0,year old foot,10.0,0.0625,0.0,0.03125
0,please video reverse dieting,8.0,0.02564102564102564,0.0,0.0
0,ok reach k step cardio even though im cut wanting toned body,21.0,0.0,0.0,0.010638297872340425
0,thank you knowledge,9.0,0.02127659574468085,2.0,0.1276595744680851
0,tdee calculator recommended calorie cutting phase woman taking grain salt lol,22.0,0.072,2.0,0.056
0,watching ft inch,6.0,0.03225806451612903,0.0,0.0
0,petite ft indeed full stretch mark,12.0,0.017241379310344827,0.0,0.08620689655172414
0,petite woman really eating less you need eat meal day eat way lose weight no not unhealthy need less smaller chihuhuhua eat amount food german shepherd,53.0,0.01486988847583643,0.0,0.06319702602230483
0,ok starting watching video wanna say you soooo pretty,14.0,0.0,0.0,0.0
0,year old mom looking loose baby weight you,16.0,0.0273972602739726,0.0,0.0273972602739726
0,ikr raised finish food feel almost guilty cant feel need eat dont get regular break job could prevent getting hungry longer overate bit thats dont want deal food waste leftover go bad especially country many people literally starving youre lucky your basic need met,88.0,0.016055045871559634,2.0,0.020642201834862386
0,lot weight loss shit fasting caloric deficit made studying men outdated calorie calorie thought body ran dumb machine account fact body intelligent enough partition calorie differently depending one lifestyle account fact your body not like make calorie brain your eye literally see living age abundance you middle desert zero food get calorie your body forced function people underestimate fact literally order food delivered literally stocked pantry your lizard brain find way get you eat calorie want you eat your willpower resist finite literally hormone control motivation get depleted you not able keep,187.0,0.04162537165510406,0.0,0.015857284440039643
0,woman actually went obese x month maintained two year lot you saying utterly inaccurate even active amount calorie you saying need eat cause rapidly regain weight become obese true almost small woman unless somehow magically fast metabolism,73.0,0.02313624678663239,0.0,0.02313624678663239
0,foot still growing year old boy,13.0,0.034482758620689655,0.0,0.017241379310344827
0,cm calorie intake lose kg per week,17.0,0.012048192771084338,0.0,0.0963855421686747
0,hi woman percent body fat caloric deficit gain muscle maintanance,30.0,0.02857142857142857,0.0,0.05
0,reverse dieting please,5.0,0.0,1.0,0.03125
0,lost lb recently want go,15.0,0.031746031746031744,0.0,0.015873015873015872
0,ah experience struggle,9.0,0.06521739130434782,0.0,0.0
0,feel weird average height called petite u,13.0,0.04411764705882353,0.0,0.029411764705882353
0,actually sad cm,7.0,0.05714285714285714,0.0,0.08571428571428572
0,always thought quite tall friend growing ft reason always assumed maintenance high realise not tall leggy ft struggling lean overeating,54.0,0.028985507246376812,0.0,0.007246376811594203
0,apparently screwed,5.0,0.058823529411764705,0.0,0.0
0,flat flabby,7.0,0.034482758620689655,0.0,0.034482758620689655
0,never petite unless thin no muscle,14.0,0.028169014084507043,0.0,0.07042253521126761
0,cm always skinny side like kg started eat lot hope developing fat become healthier look good wear sized clothes kg fat developed belly area although body look ideal belly fat starting make feel discomfort like roll quite showing tried bend feel suffocated trying go back past diet hard cuz already accustomed current diet like ate less won satisfy made feel uneasy,111.0,0.007233273056057866,0.0,0.014466546112115732
0,thank you girlie recently believed cardio important factor losing weight becoming toned something needed hear quite small walking hour every day minute intense cardio sustainable,49.0,0.018115942028985508,1.0,0.03985507246376811
0,watching guy wish luck,8.0,0.0,0.0,0.0
0,want lose weight want lose fat gain muscle whilst retaining weight fine weight well long muscle would one approach,39.0,0.015625,0.0,0.041666666666666664
0,want remove stomach fat fat welcome especially higher lower place,22.0,0.02586206896551724,0.0,0.02586206896551724
0,you need limb lengthing surgery getting taller foot,11.0,0.015625,0.0,0.015625
0,let ask you hit goal within week you recommend stay calorie deficit pound lose no way week go gym time week strength conditioning hiit workout eat high protein g lb high fiber diet maintaining deficit stagnant not losing weight maintaining defeating day day like today find your video feel justified fricken hard shorties,106.0,0.028985507246376812,4.0,0.05253623188405797
0,honestly found way easier body recomp even surplus gain muscle faster first enter cutting phase understand people want look fatter actually progress gaining muscle easier surplus losing fat actually easier muscle mass your maintenance calorie higher,67.0,0.005434782608695652,0.0,0.021739130434782608
0,since started dating boyfriend year ago gained pound pound showed extra inch waist fat buildup calf arm weight think look right hoping tone bit,59.0,0.021352313167259787,0.0,0.014234875444839857
0,kg ppl still say look slim,13.0,0.05084745762711865,0.0,0.0
0,keep lower lower much eat lose weight,18.0,0.034482758620689655,0.0,0.09195402298850575
0,guess obese petite might show weightloss tip since lose also week week reverse diet week start week,44.0,0.0,0.0,0.03271028037383177
0,thing super active need way food like cannot function properly unless eat lot super active actually ended gaining weight not active eat like one meal day tahts way lost weight,56.0,0.03260869565217391,0.0,0.0
0,video filled much misinformation,8.0,0.02040816326530612,0.0,0.0
0,love short,5.0,0.04,0.0,0.0
0,year old awaiting pcos endometriosis diagnosis epitome skinny fat walk mile walk time well trying get regular swimming routine hate gym never go honest hate exercise outside walking swimming you think adding pilate well going swimming time week walking help vegetarian recently found intolerant gluten navigating well advice appreciated,102.0,0.031835205992509365,1.0,0.028089887640449437
0,ft go,11.0,0.09302325581395349,0.0,0.18604651162790697
0,ive started weight loss journey kg ft first thing decided swap food normally eating healthier version using myfitnesspal document everything putting body say started eating calorie day anyways weight really going without even noticing short sometimes suck,84.0,0.0023148148148148147,0.0,0.0023148148148148147
0,small want lose bodyfat,10.0,0.02127659574468085,1.0,0.0425531914893617
0,thank you filipino girl struggle,12.0,0.1724137931034483,1.0,0.017241379310344827
0,your face kinda reminds ana de armas,9.0,0.09302325581395349,0.0,0.0
0,slim slim little not seeing much want wanna tone weight since younger definitely harder lose weight lower ab workout trying slim lower stomach midsection workout elliptical glad u said harder ur shorter also hard stay diet,97.0,0.02412280701754386,0.0,0.0021929824561403508
0,probably helpful informative video ever watched weight loss motivated ever thank you diva,25.0,0.0,0.0,0.014084507042253521
0,girl friend gone weight go lb people start asking pregnant get boobielicious looking,33.0,0.02247191011235955,0.0,0.07865168539325842
0,work short men well cuz nothing u,16.0,0.012987012987012988,0.0,0.012987012987012988
0,wish taller,5.0,0.09523809523809523,0.0,0.0
0,thank you sharing deficit no longer losing weight kg lose reach ideal weight goal try maintenance phase you talking high protein intake weight lifting,51.0,0.022988505747126436,1.0,0.02681992337164751
0,ughh thing not sure year old girl,19.0,0.04054054054054054,0.0,0.013513513513513514
0,not fair bro,4.0,0.05555555555555555,0.0,0.0
0,streath training count biking,6.0,0.02631578947368421,0.0,0.02631578947368421
0,bad thing worse eat like calorie reason would ever want taller could eat lol,28.0,0.031007751937984496,0.0,0.007751937984496124
0,great not woman lose fat slow anyway also,16.0,0.028985507246376812,0.0,0.043478260869565216
0,hate hard lose weight,15.0,0.0967741935483871,2.0,0.04838709677419355
0,fuck im thats literally omad still fat no carbs btw,16.0,0.02702702702702703,0.0,0.013513513513513514
0,make beginner friendly used basic movement not super complicated hard movement repeat giving you chance get used couple break sequence minute long includes warm exercise includes cool sequence end,60.0,0.1125,0.0,0.040625
0,tf beginner bruh,6.0,0.034482758620689655,0.0,0.0
0,today start physical program you almost kg kg actually allow know long keep lose weight kg,31.0,0.03048780487804878,0.0,0.04878048780487805
0,u crunch straight leg walk plank,14.0,0.015151515151515152,0.0,0.0
0,around week still second plank without dying wtf,19.0,0.009708737864077669,0.0,0.019417475728155338
0,much squat not everything as smh,10.0,0.2962962962962963,0.0,0.018518518518518517
0,u period time workout really gonna help thank uh,13.0,0.0273972602739726,1.0,0.1232876712328767
0,pamela reif hello pamela approximately many calorie burned,14.0,0.03409090909090909,0.0,0.022727272727272728
0,olaidesogoye really depends your level use your smart watch you dont,16.0,0.0,0.0,0.011363636363636364
0,olaidesogoye figured online calculator around kcals give take,18.0,0.009900990099009901,0.0,0.009900990099009901
0,ok force first day finish minute workout minute leg gave first time,33.0,0.020833333333333332,0.0,0.020833333333333332
0,nur hr dude you type exercise your first day pamela reif hardcore move may basic video no way good beginner workout you starting you need modified move atleast second break inbetween made much easier ab workout break last week try first give second rep you going,83.0,0.02097902097902098,0.0,0.016317016317016316
0,omg started wellness journey beginner everything your workout intimidating actually feel burn going plus yoga everyday love you thanks motivation momof hope look feel amazing soon,49.0,0.021739130434782608,8.0,0.036231884057971016
0,often shoud pamelareif every day day week,16.0,0.024390243902439025,1.0,0.08536585365853659
